id,mode,scene,hierarchy,source_sha256,source_utf16_length,translation,review_status
serialized_0c8d5296a01f68af,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/GameplaySettings/Viewport/Content/GridOpacitySlider/Text,2e19777e05a120e21c73dea90b281e563df8721b17f4612d0379a4c122654efd,12,网格不透明度,approved
serialized_2a84865610f635d4,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/GameplaySettings/Viewport/Content/KeyboardControls/OpenKeyboardControlsButton/Text (TMP),464c4ffd019e1e9691dcf0537c797353ef2b1c1d4833d3d463e5b74ae4547344,4,编辑,approved
serialized_e9b0c3dc1a11422a,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/GameplaySettings/Viewport/Content/KeyboardControls/Text,c430842ee866da1b7c4872728970912e6ebb0071ba73daa2c904e59b569aba2e,17,键盘控制,approved
serialized_47227c914587c177,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/GameplaySettings/Viewport/Content/ShowDpad/Text,db93252b2be1d5fc07ced199f4de75e2b60baaa463a10efb6e886c75d2ff074f,21,显示移动按钮,approved
serialized_7c81a23fa8f09030,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/GameplaySettings/Viewport/Content/SigilSize/Text,df0a6793c639d86c46d2934fd3f493295fb327a6bcbd7a56bf302bb09dcec11d,10,符印大小,approved
serialized_25a3903578258ac9,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/GameplaySettings/Viewport/Content/SkipReset/Text,39bedaa7a99830101837aad56b7b822242cb8049c3c0cb586931785c6f5888ee,23,跳过重置确认,approved
serialized_6703c2ae3c7cf6a6,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/GameplaySettings/Viewport/Content/TypingSpeed/Text,faaa194fd3f500089453aa1859bd3c101ff727cca36bc8302bfc75021034bc93,10,文字速度,approved
serialized_65b0632f02ccd02d,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Interact/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_ee1bb7e0472a6d03,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Interact/Text,04adda4ac0c788b8fd0d1ab8ac3ac5e4f88d92504a0c8f501ae0a7fc11317275,8,互动,approved
serialized_7def264fcb2caeb2,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Lux/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_03b10866630cdaac,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Move/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_4f0fe2bf315a0a0d,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Move/Text,6ecc3df6bffdd06c58cd4f6e276929e119c8f653c53f5a6a5a5e66dfa1c3fc93,4,移动,approved
serialized_44fcdef4096624c7,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Pause/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_661a80b9fa2ec8e4,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Pause/Text,858e4ba7a29fd38b630ed73a79e2738333b3fc6778fafa90252f5556c1262fdc,5,暂停,approved
serialized_46bbd79dc70a4a09,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Restart/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_c1d7634426f3f8ee,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Restart/Text,6b983a81e5e8099e4e23a368e72636e31f029f2e691e5be714106b8cf59d70a7,7,重新开始,approved
serialized_a64d100a6c3ea097,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Wait/ResetToDefaultButton/Text,daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_b9945a03724dc394,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Scroll View/Viewport/Content/Wait/Text,26b83994dca8b4b483edc45464ba07a5bde05cb7e6c5c61bb2e66da9d1e15fc7,4,等待,approved
serialized_2550957d40b2bedd,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/Background/Title,799c269135742a36ae48dddf3a69c47c7d2a428a34e351f6da93ae6490101b47,8,控制,approved
serialized_1c3fd7a3168a48c1,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/RebindOverlay/DuplicateWarning,130a3bfcd6aa0131141feb7c56b278383bb6e5d52e3705d7fca95f3a5c2237bb,37,按键已重复，请重试。,approved
serialized_0689c2b798a6cf24,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/KeyboardControlsPopUp/RebindOverlay/Text (TMP),3d40ea985fc50d337dcf0845617df562c9b3ab30bbd0475b5cd982b1af5fb233,23,等待按键绑定……,approved
serialized_19567c63c07e791e,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/Title/TitleText,9fbb0fb06ef4495ef702365182f3157ef0d048f5a8ca5a2c062a023a85dd0589,9,"设置
",approved
serialized_486ec88ef46d3981,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/VolumeSettings/Viewport/Content/8Bit/Text,960256232782e0cb8d2d5e5611e4c68d772aac337a39116b820f3cb0ed81bddc,20,启用重混音乐,approved
serialized_a4616af840ac5a94,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/VolumeSettings/Viewport/Content/Music/Text,6eb00b4b2614a144d41ccdf709017a675953fae2df6cfd6b397bd9e4d8708461,5,音乐,approved
serialized_54ca45a863752b53,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/VolumeSettings/Viewport/Content/SFX/Text,de7b57b57b05d02090b4091094e2117271e7df2bf17553017bb0c634ec3492c0,13,音效,approved
serialized_481f18a889b8e021,exact,*,UIManager/Gameplay/MenuPanel/Book/SettingsMenuPanel/VolumeSettings/Viewport/Content/SoundEnabled/Text,04c73e2411c432524c9d9db6a96bb6c3a8b6d1c5da9fd7575f34564d73c5d1b5,12,启用声音,approved
serialized_476f406f55d3488d,exact,*,UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Collectibles Section Header/Collectibles,90f564a7b77cbff7a108a5e2f2cbbaa44792516165abd7aee18db831a784585b,12,收藏品,approved
serialized_1cf90a8cf070ff1c,exact,*,UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/ExitButton/Text (TMP),58a47a5bd784318790588b7aafeecbf380a0f6c56f02494a54387691a6a16372,8,退出地图,approved
serialized_cb9d56d7a6978f8b,exact,*,UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Objective Bg/Objective1,9dedcd38fd41bccf805dd5664a02663b3002d4c061f625dae9c30c8406c6d17f,11,目标 1,approved
serialized_4245ea7d554efd11,exact,*,UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Objective Bg/Objective2,3adce853d3b28bbcb4ab0d85efa0e622b69f3053374ed3bf4ea9a3822d2c4b98,11,目标 2,approved
serialized_c3f650a952847f4f,exact,*,UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Objective Bg/Objective3,209da0ae6face8403f071fcd103c3c14f59c5ecf4bd9fece2166f9e2a3ba063b,11,目标 3,approved
serialized_05aa4be7bcf0b4c3,exact,*,UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/RestartButton/Text (TMP),daee7606b339f3c339076fe2c9f372a3ff40c8ee896005d829c7481b64ca5303,5,重置,approved
serialized_1e46a91559666a12,exact,*,UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Stage Flavor BG/Stage Flavortext,f478f696a3f6cd9b1979515e7c0d95da503f346c7ba46ab1dc404f2d3f14b6e7,8,新文本,approved
serialized_7e37202e7030280a,exact,*,UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Stage Num Bg/Stage Number,c2a61758e9f1e76b1badf76aa15864a0b03ca6f5e52153b1a8db241a3277282d,9,关卡 1-1,approved
serialized_4458b94da41035b5,exact,*,UIManager/Gameplay/MenuPanel/Book/StageMenuPanel/Title/TitleText,7500e5f67de50de6f61f58ecacd255b56e01e4fba5820a52005e2560838e84e9,10,关卡信息,approved
serialized_3186c5c65959fd41,exact,*,UIManager/InteractableTextCanvas/InteractableDialogueManager/DialogueText,9a87cca836cc216413cf43c5f1bbe308bd5dee0e5bdde3ace761fccfe7510431,11,我是蒂尔德。,approved
serialized_b35985a5880d6991,exact,*,UIManager/InteractableTextCanvas/InteractableDialogueManager/SkipDialogue/Text (TMP),28d03596d24eeb4eab2d6fe21ca1cb95be7cb1fa6f92933db05e2cc4f4cdfa06,4,跳过,approved
serialized_9e1f55883def400b,exact,*,UIManager/MapCompleteCanvas/AlternativeStageButton/Text (TMP),cd5c4887d179468b18a324269212a51f4fdff9c0e20091bee89bc54830cb5063,24,有多个地图可用！,approved
serialized_5cd37d59d59987fd,exact,*,UIManager/MapCompleteCanvas/SolidBackground/CompleteExitButton/Text (TMP),d17d84a604994b722db37b35860b1ac7e8d9e43e725d0eb50702a9f7228a2999,4,退出,approved
serialized_bcc385af733002f5,exact,*,UIManager/MapCompleteCanvas/SolidBackground/CompleteNextButton/Text (TMP),1ff57a29d7c9d11bdf61c1b80f2b289b44c1ea844824d4b94a0d52b6ba5fc858,4,下一步,approved
serialized_eb679e130ab37a7e,exact,*,UIManager/MapCompleteCanvas/SolidBackground/CompleteReplayButton/Text (TMP),c8dae6371b33b8d67fdbd138fd28e89eefbd7af6b764f282b0872812b06a150c,6,重玩,approved
serialized_acdf0db991dd0931,exact,*,UIManager/MapCompleteCanvas/SolidBackground/Objective1,9dedcd38fd41bccf805dd5664a02663b3002d4c061f625dae9c30c8406c6d17f,11,目标 1,approved
serialized_1a3a7c90b07e19b5,exact,*,UIManager/MapCompleteCanvas/SolidBackground/Objective1Icon/CollectiblePopUp/Text (TMP),8b4bbcfa09695233f484607134eaf4416de2db24cd23348454dade559dbe4286,10,简称,approved
serialized_5d4b7aef461764f7,exact,*,UIManager/MapCompleteCanvas/SolidBackground/Objective2,3adce853d3b28bbcb4ab0d85efa0e622b69f3053374ed3bf4ea9a3822d2c4b98,11,目标 2,approved
serialized_2b54b247d4afdfe3,exact,*,UIManager/MapCompleteCanvas/SolidBackground/Objective2Icon/CollectiblePopUp/Text (TMP),8b4bbcfa09695233f484607134eaf4416de2db24cd23348454dade559dbe4286,10,简称,approved
serialized_d2bb57619f793aef,exact,*,UIManager/MapCompleteCanvas/SolidBackground/Objective3,209da0ae6face8403f071fcd103c3c14f59c5ecf4bd9fece2166f9e2a3ba063b,11,目标 3,approved
serialized_e561b9b12b78343b,exact,*,UIManager/MapCompleteCanvas/SolidBackground/Objective3Icon/CollectiblePopUp/Text (TMP),8b4bbcfa09695233f484607134eaf4416de2db24cd23348454dade559dbe4286,10,简称,approved
serialized_f9b7b94c72d078c6,exact,*,UIManager/MapCompleteCanvas/SolidBackground/Text,30c3c66777ab0ec97d3e310a1bad36d6d743d5f52c6eb876bcad6fb288ce1527,12,关卡完成！,approved
serialized_9521864dee013441,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page1/CreditsBlurb (1)/Roles,e734766c197067e592916286650ba30a74ff5c3d68697fc3c809fef2d265de3e,48,"总监
副负责人
开发
开发
开发",approved
serialized_bfdc60f9dd7c0118,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page1/CreditsBlurb (1)/Team Name,21b6a798321a49f75b9c3827fa3cfdb7efe2c4e05c3d13aefe1c825b9774a158,11,开发,approved
serialized_312cd13ecd3f9558,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page1/CreditsBlurb/Roles,e08151ad11b53ec79f16973898993ad4ed6998e30776d06ed1235b897908cdf9,40,"执行总监
副总监
经理",approved
serialized_773b9fb30a49e6ec,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page2/CreditsBlurb (1)/Roles,bda05622aeb2c614de8550d12c74ea8733efb1c79fb2dd60035c6dc7d4a2e893,26,"总监
作曲
作曲",approved
serialized_f02e6d005022fb7d,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page2/CreditsBlurb (1)/Team Name,6eb00b4b2614a144d41ccdf709017a675953fae2df6cfd6b397bd9e4d8708461,5,音乐,approved
serialized_5af8bf512671133d,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page2/CreditsBlurb/Roles,9c7c21654a55a30eb02b838d623e42874c73e86123cce0d25b4e733a6a7d3d6f,92,"总监
概念艺术负责人
像素美术
像素美术
像素美术
像素美术
概念美术",approved
serialized_35f06e60adfcd655,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page2/CreditsBlurb/Team Name,75df3579c73089e317e5bf917f6b6cf1cb8d19f21ad70c15e70e431c3aa2a62a,3,美术,approved
serialized_2a001fdda4739ee2,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page3/CreditsBlurb (1)/Roles,414b8411e54b201e068ee6ee0d64ece3f0b7aca882f6bda855394016eef40e06,42,"总监
副负责人
界面设计
界面设计",approved
serialized_d7a4ab52a44384e1,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page3/CreditsBlurb (1)/Team Name,7c32699ff595e13b5c1315db137593163f4e28052592c776bea23471139b2422,2,界面,approved
serialized_e2a0746574c416d7,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page3/CreditsBlurb/Roles,6499fed90bf6345df85e01f1a5220f1547e94191b56d92d1a32fb2f31bf1238a,81,"总监
主负责人
特效设计
特效设计
特效设计
特效设计",approved
serialized_9a8d9a896a22d7b2,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page3/CreditsBlurb/Team Name,de7b57b57b05d02090b4091094e2117271e7df2bf17553017bb0c634ec3492c0,13,音效,approved
serialized_7d66bd93be384030,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page4/CreditsBlurb (1)/Roles,abe7582632cd21763145f16d9fc5128f3ea6b4fb19475333ae5067f93d8182ab,74,"总监
副负责人
游戏设计
游戏设计
游戏设计
游戏设计",approved
serialized_1dc517d96406f121,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page4/CreditsBlurb (1)/Team Name,095f9cb81c21d194b1dca881985ac10c8185bbcb1153e154a61dc8f7396b5b16,11,游戏设计,approved
serialized_e22814ab7b945922,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page4/CreditsBlurb/Roles,98d77b1858bb667e0cdf9f0a6a4716345bab9ebea42831bf1cb07beaaff417c8,93,"总监
世界观负责人
写作负责人
世界观构建
世界观构建
世界观构建
编剧
编剧",approved
serialized_c7da20816592c407,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page4/CreditsBlurb/Team Name,12593033bc5d791a872ef1b1a8f9f992bd600828d2551d0f2ab78150b17e2c9e,4,设定集,approved
serialized_d4cffa3e941d19e1,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page5/CreditsBlurb/Roles,2c3f251680bfe3ab834fcd65bd93035f2d3164491abe8912109ff317681fa766,58,"总监
副负责人
宣传
宣传",approved
serialized_3672c0a644bd7ebb,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Page5/CreditsBlurb/Team Name,76f68a75f01ed76f5a02ada71a3765a38ef2c45ba99106ee5a4bd5678d7bbdd0,8,商务,approved
serialized_288c0bc7a03761c5,exact,Main Menu,Menu/Canvas/Book/Pages/CreditsMenuPanel/Title/TitleText,2c00c9aaa72c717ad6d901a09c4d698a68b2e9740be3769e0af7d6bd85d72d5d,7,作者,approved
serialized_ce3b19f6736255ef,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/LoreCollectablePopUp/Background/BackButton/Text (TMP),76900f1bfd16c8d4dd3d25e6f46638d7165aee23883ccea6bfe071c514421769,4,返回,approved
serialized_089dad72812d7d51,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/LoreCollectablePopUp/Background/CollectibleName,6852dc4396381c2a3913e21b62deae594fce431dd4c765a45b5e8ee74bae715c,16,收藏品名称,approved
serialized_bb0dd3dcf77251b5,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/LoreCollectablePopUp/Background/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_6639035a939542b9,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/LoreCollectablePopUp/Background/Scroll View/Viewport/Content/FlavorText,1c5eb2387ce39c023f922fbde4aa206e29f04824b6c5a78f1ddfcbf2def460d7,483,"墨水涂掉了一些词。以下是你能辨认出的内容：

致所有大法师档案管理员的紧急通知：当心 ████

鉴于近期发生的事件，强烈建议档案管理员远离校园图书馆的 ███ 区域。该区域已暂时封锁，直到 ████。
在另行通知前，档案管理员不得 ████。

无论如何，绝对、绝对、绝对不要 ████

谨致
管理层",approved
serialized_d81aec61820b321c,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible1/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_e7d2b69d07c98ad8,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible1/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_f32285a0ad4fc2c0,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible2/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_11f75c615bc15fef,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible2/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_52edf2d7e26b067f,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible3/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_6f6b0b5f5d413259,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible3/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_0d1099402a6f3a3a,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible4/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_691d83bd81b2d9a2,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible4/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_84518f62c3b22e1b,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible5/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_c1ecc09446cf5ab6,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible5/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_f8513b71c5d21584,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible6/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_e8dc71a8abb0d4f0,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible6/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_6cae3dddc6ddf616,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible7/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_86160a3bb5512892,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible7/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_2346f6aeb1b7f559,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible8/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_1571e0265a5aa22f,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page1/Collectible8/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_30dbf638a06f2318,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible1/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_530b3efc0cc733d4,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible1/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_7e993168b01e1945,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible2/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_c518b8ab824e6ade,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible2/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_67199d376bc3231d,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible3/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_f9156550991d71ca,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible3/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_33f6ff86c23308c5,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible4/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_84961cd58870cf11,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible4/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_8533da100b5a115e,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible5/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_17be60539ca67360,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible5/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_3e800abb5411a69f,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible6/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_01fa3f80d36e7488,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible6/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_9f1b9a6f2c181c0f,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible7/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_e50e277cec56783c,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible7/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_1fe3043423d062dd,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible8/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_21eb38643df16bb3,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page2/Collectible8/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_501d9d051f7fc935,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible1/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_2c830d1d464051ae,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible1/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_5c73a40c6f284ece,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible2/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_c51d6e02f2a188b0,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible2/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_82a26d3ac0279127,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible3/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_152cf037a0aab973,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible3/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
serialized_1155a37ffe4bdcfa,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible4/From,c72c387608a27cbbac13565b1ebc79c931e841eff2b8ebc89c639cdf7e006ae5,8,来自 0-1,approved
serialized_fb391e613088a27a,exact,Main Menu,Menu/Canvas/Book/Pages/LoreMenuPanel/Page3/Collectible4/Name,b38fc6269e6e66fc9c2cfad7c7fc54b9d6b2bacf27f468c08e67d69ed5139402,12,借阅卡,approved
